,short_name,value_eur,wage_eur,preferred_foot,team_position,weak_foot,skill_moves,age,work_rate,team_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,player_positions,overall,potential
2085,S. Vegas,7000000,27000,Left,LB,3,2,23,Medium/High,20.0,71.0,54.0,62.0,67.0,73.0,80.0,10.0,10.0,10.0,10.0,10.0,10.0,59,48,72,70,34,67,54,28,66,67,67,75,69,66.0,55.0,69.0,88.0,76.0,82.0,57.0,76.0,72.0,54.0,57.0,51.0,69.0,73.0,74.0,7.0,10.0,10.0,9.0,9.0,"CB, LB",74,81
2086,A. Sanabria,8000000,19000,Right,SUB,4,4,24,High/Medium,19.0,73.0,72.0,70.0,74.0,34.0,62.0,10.0,10.0,10.0,10.0,10.0,10.0,67,75,74,73,67,73,73,64,63,77,72,74,73,73.0,75.0,74.0,76.0,65.0,71.0,65.0,32.0,21.0,78.0,72.0,69.0,75.0,20.0,15.0,8.0,14.0,9.0,14.0,13.0,ST,74,81
2087,Pablo Maffeo,7000000,16000,Right,RB,3,3,22,Medium/Medium,3.0,86.0,52.0,67.0,74.0,71.0,64.0,10.0,10.0,10.0,10.0,10.0,10.0,73,53,67,72,21,73,71,34,63,74,88,84,78,63.0,83.0,57.0,60.0,66.0,64.0,52.0,62.0,69.0,67.0,64.0,37.0,62.0,74.0,73.0,10.0,7.0,14.0,12.0,15.0,"RB, RWB",74,81
2088,M. Rodák,6000000,44000,Right,GK,3,1,23,Medium/Medium,12.0,30.0,30.0,30.0,30.0,30.0,30.0,76.0,71.0,72.0,75.0,46.0,70.0,15,20,15,28,19,15,13,17,17,21,51,41,43,73.0,46.0,54.0,56.0,27.0,68.0,15.0,21.0,21.0,17.0,28.0,23.0,51.0,17.0,16.0,76.0,71.0,72.0,70.0,75.0,GK,74,81
2089,A. Fulgini,8000000,18000,Right,RM,4,3,23,High/Medium,10.0,75.0,63.0,74.0,77.0,69.0,70.0,10.0,10.0,10.0,10.0,10.0,10.0,73,65,67,78,52,78,64,66,75,78,73,76,74,73.0,65.0,66.0,62.0,75.0,70.0,59.0,67.0,69.0,67.0,73.0,53.0,65.0,74.0,69.0,12.0,6.0,11.0,15.0,14.0,"CM, RM",74,81
2090,D. Sow,8000000,21000,Right,SUB,4,3,23,Medium/High,8.0,74.0,67.0,73.0,74.0,71.0,75.0,10.0,10.0,10.0,10.0,10.0,10.0,71,65,62,76,69,73,67,64,74,75,75,74,74,74.0,75.0,70.0,71.0,80.0,75.0,69.0,68.0,72.0,70.0,71.0,58.0,72.0,72.0,67.0,6.0,12.0,9.0,7.0,8.0,"CM, CDM",74,81
2091,B. Cufré,7000000,12000,Left,LB,3,3,23,Medium/Medium,3.0,82.0,64.0,72.0,74.0,70.0,75.0,10.0,10.0,10.0,10.0,10.0,10.0,76,58,58,72,59,75,83,66,70,74,80,83,82,67.0,62.0,82.0,80.0,89.0,70.0,65.0,70.0,68.0,59.0,66.0,55.0,58.0,72.0,62.0,6.0,7.0,12.0,13.0,6.0,"LB, LWB",74,81
2092,Álvaro Tejero,7000000,18000,Right,SUB,4,3,23,High/Low,22.0,77.0,60.0,70.0,75.0,67.0,65.0,10.0,10.0,10.0,10.0,10.0,10.0,76,54,55,72,38,73,66,68,67,72,78,77,84,72.0,89.0,74.0,77.0,87.0,53.0,65.0,63.0,69.0,70.0,63.0,59.0,70.0,70.0,69.0,13.0,7.0,10.0,9.0,7.0,RB,74,81
2093,M. van Bergen,8000000,8000,Right,RW,5,3,20,High/Low,11.0,93.0,67.0,64.0,77.0,25.0,49.0,10.0,10.0,10.0,10.0,10.0,10.0,66,67,34,64,62,75,74,54,53,74,94,92,93,69.0,82.0,70.0,44.0,73.0,40.0,73.0,44.0,23.0,68.0,71.0,42.0,67.0,21.0,23.0,7.0,14.0,13.0,11.0,11.0,RW,74,81
2094,Joaquín,7000000,14000,Right,RCB,3,2,24,Medium/High,24.0,65.0,47.0,62.0,61.0,74.0,75.0,10.0,10.0,10.0,10.0,10.0,10.0,46,43,74,72,39,60,48,49,64,67,64,66,58,73.0,33.0,59.0,78.0,69.0,77.0,45.0,75.0,71.0,50.0,65.0,47.0,67.0,77.0,75.0,9.0,12.0,13.0,14.0,14.0,"CB, CDM, CM",74,81
2095,S. Alakouch,7000000,14000,Right,SUB,3,3,21,High/Medium,29.0,72.0,38.0,67.0,71.0,71.0,63.0,10.0,10.0,10.0,10.0,10.0,10.0,72,31,53,72,38,70,61,31,66,71,74,71,78,69.0,77.0,53.0,47.0,75.0,58.0,34.0,63.0,73.0,61.0,65.0,43.0,69.0,72.0,73.0,6.0,12.0,14.0,11.0,8.0,RB,74,81
2096,G. Til,8000000,19000,Right,LDM,3,3,22,High/High,14.0,71.0,71.0,70.0,72.0,61.0,71.0,10.0,10.0,10.0,10.0,10.0,10.0,57,72,66,76,61,70,58,63,73,75,68,74,69,77.0,73.0,70.0,52.0,89.0,66.0,70.0,67.0,66.0,75.0,75.0,66.0,75.0,62.0,60.0,12.0,6.0,12.0,11.0,14.0,"CAM, CM",74,81
2097,S. Lammers,8000000,39000,Left,SUB,5,4,23,Medium/Medium,27.0,75.0,75.0,61.0,77.0,34.0,70.0,10.0,10.0,10.0,10.0,10.0,10.0,58,77,72,67,64,80,65,45,43,75,76,75,78,71.0,66.0,72.0,72.0,75.0,75.0,74.0,49.0,36.0,74.0,71.0,77.0,73.0,21.0,19.0,13.0,12.0,5.0,8.0,15.0,ST,74,81
2098,S. Lukić,8000000,30000,Right,SUB,3,3,23,Medium/Medium,7.0,64.0,60.0,75.0,76.0,69.0,67.0,10.0,10.0,10.0,10.0,10.0,10.0,66,54,58,80,68,77,72,68,77,81,65,63,65,70.0,73.0,68.0,63.0,66.0,69.0,64.0,64.0,67.0,58.0,76.0,66.0,76.0,72.0,71.0,9.0,11.0,13.0,9.0,6.0,"CM, CDM",74,81
2099,J. Hernández,8000000,19000,Right,SUB,4,3,21,High/Medium,23.0,83.0,75.0,62.0,72.0,38.0,71.0,10.0,10.0,10.0,10.0,10.0,10.0,58,78,69,67,64,73,57,68,59,68,86,81,71,74.0,79.0,73.0,71.0,73.0,72.0,74.0,65.0,23.0,75.0,61.0,70.0,67.0,33.0,37.0,9.0,11.0,11.0,9.0,6.0,"ST, RM, CAM",74,81
2100,A. Franco,7000000,13000,Right,RCB,2,2,23,Medium/High,2.0,65.0,34.0,50.0,56.0,76.0,77.0,10.0,10.0,10.0,10.0,10.0,10.0,38,28,75,67,35,51,31,35,45,67,67,63,41,73.0,60.0,50.0,71.0,79.0,77.0,28.0,77.0,75.0,38.0,43.0,42.0,63.0,80.0,71.0,6.0,8.0,12.0,7.0,13.0,"CB, RB",74,81
2101,F. Onyeka,7000000,19000,Right,LCM,3,3,22,High/High,38.0,88.0,58.0,64.0,71.0,71.0,81.0,10.0,10.0,10.0,10.0,10.0,10.0,53,62,63,71,53,66,56,42,67,73,85,90,83,71.0,83.0,61.0,70.0,90.0,80.0,49.0,74.0,72.0,67.0,66.0,48.0,72.0,73.0,68.0,15.0,9.0,7.0,6.0,14.0,"CDM, CM",74,81
2102,M. Pessina,8000000,35000,Left,RES,2,3,23,Medium/Medium,40.0,65.0,66.0,70.0,74.0,64.0,62.0,10.0,10.0,10.0,10.0,10.0,10.0,61,71,60,78,48,75,52,45,74,77,66,65,69,74.0,61.0,63.0,59.0,77.0,53.0,60.0,67.0,65.0,76.0,71.0,56.0,64.0,64.0,62.0,13.0,9.0,7.0,13.0,7.0,"CM, CF",74,81
2103,Manu Vallejo,8000000,27000,Right,SUB,3,3,23,Medium/Medium,21.0,75.0,76.0,68.0,77.0,40.0,62.0,10.0,10.0,10.0,10.0,10.0,10.0,67,78,69,71,64,77,70,73,56,74,77,73,78,71.0,90.0,78.0,67.0,70.0,65.0,72.0,41.0,25.0,72.0,69.0,76.0,62.0,39.0,41.0,7.0,14.0,8.0,11.0,10.0,"ST, CAM, LM",74,81
2104,E. Mwepu,8000000,21000,Right,LDM,3,3,22,High/High,45.0,78.0,67.0,71.0,72.0,67.0,75.0,10.0,10.0,10.0,10.0,10.0,10.0,68,64,44,75,69,73,66,58,73,75,74,82,64,74.0,65.0,74.0,70.0,86.0,71.0,69.0,74.0,71.0,70.0,72.0,56.0,73.0,72.0,67.0,15.0,7.0,12.0,14.0,8.0,"CM, CDM",74,81
2105,F. Benković,7000000,46000,Right,RES,3,2,22,Medium/Medium,16.0,65.0,44.0,56.0,55.0,73.0,79.0,10.0,10.0,10.0,10.0,10.0,10.0,33,38,75,68,19,52,44,54,68,60,61,68,53,70.0,42.0,74.0,77.0,76.0,81.0,38.0,77.0,74.0,37.0,54.0,42.0,75.0,73.0,73.0,15.0,8.0,6.0,10.0,8.0,CB,74,81
2106,M. Burda,7000000,500,Right,RCB,3,2,25,Medium/Medium,26.0,65.0,23.0,43.0,40.0,77.0,74.0,10.0,10.0,10.0,10.0,10.0,10.0,28,17,77,62,27,31,22,27,45,48,63,66,40,74.0,52.0,34.0,68.0,64.0,80.0,21.0,74.0,79.0,27.0,31.0,33.0,68.0,78.0,71.0,11.0,14.0,13.0,11.0,13.0,CB,74,81
2107,R. Rojas,7000000,12000,Right,SUB,3,2,24,Medium/High,2.0,75.0,54.0,65.0,68.0,72.0,77.0,10.0,10.0,10.0,10.0,10.0,10.0,69,51,77,71,49,65,33,32,65,69,69,79,73,71.0,71.0,65.0,91.0,75.0,76.0,49.0,77.0,69.0,63.0,65.0,59.0,73.0,71.0,71.0,15.0,11.0,13.0,12.0,6.0,CB,74,81
2108,I. Pussetto,8000000,16000,Right,SUB,4,3,24,High/Medium,33.0,77.0,73.0,62.0,77.0,25.0,64.0,10.0,10.0,10.0,10.0,10.0,10.0,65,76,67,68,64,80,43,42,67,77,78,77,76,68.0,66.0,74.0,71.0,71.0,72.0,67.0,33.0,12.0,79.0,55.0,69.0,69.0,18.0,25.0,6.0,14.0,11.0,11.0,10.0,"ST, RM",74,80
2109,E. Ponce,8000000,500,Right,SUB,3,3,23,Medium/Medium,19.0,77.0,73.0,60.0,74.0,40.0,68.0,10.0,10.0,10.0,10.0,10.0,10.0,59,76,75,65,67,74,68,57,50,73,78,76,75,73.0,76.0,76.0,79.0,74.0,74.0,65.0,45.0,29.0,75.0,57.0,66.0,70.0,30.0,28.0,12.0,16.0,7.0,7.0,6.0,ST,74,80
2110,E. Unsain,5500000,10000,Right,GK,3,1,25,Medium/Medium,22.0,30.0,30.0,30.0,30.0,30.0,30.0,77.0,69.0,76.0,79.0,56.0,68.0,21,18,21,36,17,22,27,17,27,27,57,55,55,67.0,59.0,57.0,69.0,42.0,69.0,19.0,33.0,26.0,17.0,50.0,33.0,55.0,23.0,21.0,77.0,69.0,76.0,68.0,79.0,GK,74,80
2111,O. Pineda,7500000,42000,Right,SUB,4,3,24,High/High,31.0,84.0,70.0,69.0,77.0,62.0,66.0,10.0,10.0,10.0,10.0,10.0,10.0,63,68,41,73,67,77,68,56,70,73,83,85,91,70.0,83.0,72.0,64.0,85.0,56.0,73.0,67.0,66.0,70.0,69.0,63.0,69.0,65.0,65.0,15.0,14.0,7.0,10.0,10.0,"RM, RW, CM",74,80
2112,R. Mandragora,7500000,14000,Left,CDM,3,3,23,Medium/High,38.0,55.0,63.0,73.0,75.0,74.0,71.0,10.0,10.0,10.0,10.0,10.0,10.0,65,59,65,78,55,76,66,57,76,76,50,59,71,74.0,73.0,70.0,67.0,73.0,72.0,69.0,67.0,75.0,62.0,76.0,52.0,69.0,75.0,69.0,13.0,14.0,9.0,14.0,16.0,"CM, CDM",74,80
2113,K. Iheanacho,8000000,56000,Left,SUB,3,4,23,Medium/Medium,14.0,78.0,74.0,64.0,75.0,29.0,69.0,10.0,10.0,10.0,10.0,10.0,10.0,49,74,62,70,73,75,73,64,63,76,76,79,73,74.0,69.0,74.0,55.0,67.0,70.0,74.0,70.0,21.0,79.0,67.0,73.0,69.0,25.0,23.0,8.0,7.0,7.0,11.0,15.0,"ST, CF",74,80
2114,J. Jankto,7500000,15000,Left,LM,3,4,24,High/High,14.0,75.0,69.0,71.0,75.0,67.0,63.0,10.0,10.0,10.0,10.0,10.0,10.0,70,66,68,74,60,75,70,50,73,75,76,75,74,72.0,74.0,78.0,59.0,69.0,58.0,74.0,68.0,64.0,74.0,73.0,50.0,73.0,68.0,64.0,7.0,16.0,9.0,14.0,15.0,"LM, CM",74,80
2115,C. Roldan,7000000,7000,Right,LDM,4,3,25,High/High,7.0,71.0,66.0,69.0,74.0,69.0,77.0,10.0,10.0,10.0,10.0,10.0,10.0,64,65,63,76,49,73,72,40,73,72,71,71,77,70.0,84.0,73.0,83.0,91.0,69.0,63.0,78.0,68.0,67.0,67.0,65.0,71.0,71.0,71.0,13.0,7.0,12.0,16.0,11.0,"CDM, CM, RM",74,80
2116,J. Aidoo,7000000,16000,Right,RCB,2,2,24,Medium/High,18.0,75.0,25.0,40.0,45.0,73.0,87.0,10.0,10.0,10.0,10.0,10.0,10.0,29,18,76,59,21,35,24,28,42,48,72,77,62,65.0,71.0,40.0,85.0,77.0,91.0,23.0,88.0,71.0,25.0,23.0,31.0,63.0,76.0,72.0,11.0,6.0,9.0,13.0,6.0,CB,74,80
2117,T. Kadewere,8000000,44000,Right,SUB,3,3,24,High/Medium,24.0,87.0,74.0,65.0,75.0,38.0,69.0,10.0,10.0,10.0,10.0,10.0,10.0,62,77,63,68,65,75,67,48,59,74,87,87,82,70.0,75.0,78.0,78.0,75.0,71.0,68.0,55.0,30.0,74.0,72.0,73.0,70.0,39.0,35.0,12.0,9.0,14.0,8.0,15.0,ST,74,80
2118,N. Dorsch,7000000,16000,Right,SUB,3,3,22,Medium/Medium,30.0,69.0,57.0,70.0,75.0,70.0,69.0,10.0,10.0,10.0,10.0,10.0,10.0,63,56,61,78,56,74,48,41,75,76,74,64,78,71.0,84.0,65.0,75.0,73.0,64.0,58.0,73.0,68.0,57.0,74.0,32.0,70.0,72.0,69.0,12.0,9.0,5.0,9.0,5.0,"CDM, CM",74,80
2119,M. Cafaro,7500000,19000,Right,RM,3,4,23,Medium/Medium,24.0,74.0,69.0,72.0,78.0,44.0,60.0,10.0,10.0,10.0,10.0,10.0,10.0,74,66,47,72,59,77,71,75,71,76,75,74,86,71.0,88.0,74.0,59.0,70.0,55.0,73.0,62.0,48.0,70.0,69.0,72.0,68.0,41.0,45.0,6.0,10.0,11.0,10.0,10.0,"RM, LM, CM",74,80
2120,J. Harrison,7500000,62000,Left,SUB,3,4,23,High/Medium,22.0,81.0,65.0,67.0,77.0,40.0,68.0,10.0,10.0,10.0,10.0,10.0,10.0,71,66,45,67,60,76,69,56,62,76,84,79,83,69.0,83.0,69.0,63.0,85.0,64.0,57.0,57.0,36.0,68.0,69.0,64.0,63.0,43.0,44.0,11.0,8.0,10.0,6.0,11.0,"LM, RM",74,80
2121,D. Batallini,7500000,12000,Right,RW,3,3,24,High/Medium,10.0,79.0,70.0,67.0,76.0,55.0,72.0,10.0,10.0,10.0,10.0,10.0,10.0,71,73,61,68,62,78,62,51,61,76,82,76,75,68.0,75.0,72.0,66.0,73.0,71.0,65.0,73.0,52.0,72.0,70.0,57.0,69.0,53.0,51.0,14.0,6.0,7.0,10.0,6.0,"RW, LW, RM",74,80
2122,E. Reynoso,7500000,7000,Left,SUB,3,4,24,Medium/Low,10.0,67.0,64.0,75.0,79.0,57.0,64.0,10.0,10.0,10.0,10.0,10.0,10.0,64,63,59,81,48,81,72,71,75,78,72,62,82,70.0,74.0,69.0,61.0,70.0,58.0,67.0,71.0,58.0,68.0,78.0,61.0,73.0,55.0,54.0,7.0,11.0,9.0,5.0,9.0,"LM, CM, CAM",74,80
2123,M. Sáček,7000000,500,Right,SUB,4,3,23,High/Medium,16.0,74.0,63.0,69.0,74.0,71.0,71.0,10.0,10.0,10.0,10.0,10.0,10.0,63,59,61,74,64,74,63,60,71,73,75,73,77,72.0,77.0,67.0,74.0,80.0,65.0,67.0,73.0,74.0,66.0,69.0,61.0,72.0,71.0,71.0,12.0,14.0,14.0,12.0,5.0,"RB, CDM, CM",74,80
2124,B. Engels,6500000,39000,Right,SUB,3,2,25,Medium/Medium,22.0,58.0,44.0,61.0,55.0,74.0,75.0,10.0,10.0,10.0,10.0,10.0,10.0,48,54,79,72,27,52,29,36,73,62,55,60,51,73.0,33.0,46.0,74.0,68.0,79.0,26.0,76.0,75.0,47.0,61.0,35.0,75.0,76.0,74.0,9.0,12.0,14.0,7.0,8.0,CB,74,79
2125,L. Romero,6500000,15000,Right,LCM,2,3,26,Medium/High,22.0,74.0,61.0,69.0,71.0,72.0,73.0,10.0,10.0,10.0,10.0,10.0,10.0,67,55,64,73,34,68,63,65,71,75,77,71,71,72.0,77.0,75.0,78.0,82.0,64.0,68.0,82.0,72.0,65.0,67.0,60.0,68.0,75.0,72.0,14.0,11.0,14.0,8.0,14.0,"CDM, CM, RB",74,79
2126,S. Guirassy,7500000,34000,Right,ST,3,3,24,Medium/Low,18.0,69.0,74.0,61.0,74.0,38.0,71.0,10.0,10.0,10.0,10.0,10.0,10.0,54,78,73,66,71,74,62,67,47,78,67,70,68,69.0,63.0,73.0,73.0,63.0,76.0,64.0,70.0,29.0,77.0,66.0,76.0,72.0,29.0,34.0,11.0,8.0,12.0,12.0,8.0,ST,74,79
2127,Ailton,6500000,19000,Left,RES,2,3,25,High/Medium,39.0,85.0,59.0,63.0,74.0,70.0,73.0,10.0,10.0,10.0,10.0,10.0,10.0,68,48,64,66,58,75,71,64,55,74,86,84,78,70.0,67.0,76.0,74.0,77.0,67.0,68.0,85.0,72.0,66.0,58.0,46.0,70.0,73.0,71.0,9.0,9.0,8.0,15.0,8.0,LB,74,79
2128,M. Ilaimaharitra,7000000,11000,Right,LDM,3,3,24,Medium/Medium,26.0,68.0,52.0,69.0,68.0,72.0,79.0,10.0,10.0,10.0,10.0,10.0,10.0,65,37,58,74,46,66,61,70,71,71,69,67,68,71.0,71.0,73.0,71.0,85.0,77.0,66.0,78.0,74.0,48.0,66.0,49.0,68.0,73.0,71.0,9.0,15.0,14.0,10.0,8.0,"CDM, CM",74,79
2129,David Raya,5500000,23000,Right,GK,2,1,24,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,73.0,73.0,66.0,74.0,51.0,72.0,12,19,20,39,20,17,18,15,30,39,58,46,60,72.0,38.0,50.0,50.0,29.0,42.0,14.0,24.0,11.0,15.0,41.0,26.0,46.0,14.0,13.0,73.0,73.0,66.0,72.0,74.0,GK,74,79
2130,M. Friedrich,7000000,20000,Right,RCB,3,2,24,Medium/Medium,5.0,60.0,36.0,56.0,50.0,75.0,72.0,10.0,10.0,10.0,10.0,10.0,10.0,43,35,77,66,35,42,39,26,68,58,54,65,54,72.0,51.0,48.0,75.0,62.0,77.0,29.0,69.0,74.0,29.0,53.0,38.0,63.0,77.0,75.0,10.0,13.0,13.0,15.0,14.0,CB,74,79
2131,T. Baumgartl,7000000,12000,Right,SUB,3,2,24,Medium/Medium,5.0,69.0,34.0,55.0,50.0,75.0,77.0,10.0,10.0,10.0,10.0,10.0,10.0,33,26,73,69,26,44,31,28,68,57,65,73,51,67.0,52.0,60.0,71.0,65.0,85.0,27.0,72.0,74.0,32.0,55.0,34.0,62.0,77.0,75.0,13.0,15.0,14.0,16.0,11.0,CB,74,79
2132,S. Bastien,7500000,13000,Right,SUB,3,3,23,High/Medium,28.0,71.0,67.0,73.0,75.0,66.0,71.0,10.0,10.0,10.0,10.0,10.0,10.0,68,62,54,76,68,75,77,68,74,77,74,68,74,73.0,76.0,69.0,81.0,82.0,64.0,74.0,73.0,71.0,67.0,73.0,65.0,67.0,66.0,57.0,8.0,7.0,9.0,7.0,8.0,"CM, CDM",74,79
2133,C. Adams,7500000,41000,Right,SUB,4,3,23,High/Medium,10.0,85.0,74.0,61.0,73.0,39.0,76.0,10.0,10.0,10.0,10.0,10.0,10.0,55,73,61,67,63,72,63,59,53,74,84,85,78,72.0,74.0,79.0,76.0,75.0,77.0,74.0,74.0,36.0,76.0,62.0,69.0,67.0,42.0,36.0,16.0,13.0,12.0,15.0,9.0,ST,74,79
2134,J. St. Juste,7000000,19000,Right,RCB,3,3,23,High/Medium,4.0,85.0,58.0,65.0,73.0,75.0,73.0,10.0,10.0,10.0,10.0,10.0,10.0,64,59,68,75,48,75,33,37,71,71,81,88,77,70.0,66.0,66.0,90.0,76.0,71.0,47.0,69.0,78.0,64.0,60.0,59.0,68.0,76.0,67.0,12.0,14.0,9.0,13.0,11.0,"CB, RB, CDM",74,79
2135,A. Touré,6500000,19000,Right,SUB,3,3,24,High/Medium,18.0,73.0,55.0,67.0,73.0,72.0,73.0,10.0,10.0,10.0,10.0,10.0,10.0,74,60,69,72,30,75,70,35,63,75,68,77,65,70.0,65.0,60.0,74.0,74.0,75.0,45.0,66.0,70.0,66.0,62.0,40.0,68.0,75.0,73.0,11.0,15.0,7.0,7.0,12.0,"RB, CB",74,79
2136,H. Choudhury,7000000,46000,Right,SUB,3,2,22,Medium/High,20.0,69.0,44.0,61.0,67.0,76.0,76.0,10.0,10.0,10.0,10.0,10.0,10.0,43,37,64,73,42,64,47,51,64,68,72,67,74,65.0,71.0,63.0,69.0,76.0,72.0,38.0,88.0,75.0,53.0,60.0,45.0,64.0,79.0,78.0,9.0,14.0,8.0,10.0,11.0,"CDM, CM",74,79
2137,Marcão,7000000,39000,Left,SUB,2,2,24,Medium/High,45.0,59.0,32.0,52.0,55.0,75.0,77.0,10.0,10.0,10.0,10.0,10.0,10.0,35,23,68,69,34,51,35,34,60,58,56,61,58,71.0,57.0,52.0,90.0,68.0,79.0,29.0,82.0,77.0,25.0,44.0,56.0,70.0,78.0,74.0,8.0,8.0,8.0,10.0,5.0,CB,74,79
2138,Gelson Dala,7500000,10000,Right,ST,4,4,23,High/Medium,64.0,86.0,72.0,61.0,77.0,26.0,61.0,10.0,10.0,10.0,10.0,10.0,10.0,61,73,60,66,73,77,68,55,38,76,87,85,84,75.0,78.0,75.0,71.0,72.0,60.0,68.0,46.0,21.0,73.0,67.0,70.0,64.0,19.0,21.0,15.0,10.0,7.0,14.0,11.0,"CF, ST",74,79
2139,E. Cabaco,6500000,20000,Right,SUB,3,2,25,Low/High,3.0,59.0,41.0,48.0,53.0,74.0,76.0,10.0,10.0,10.0,10.0,10.0,10.0,38,42,73,59,36,46,36,27,61,60,60,59,61,69.0,55.0,52.0,78.0,68.0,76.0,34.0,87.0,73.0,28.0,39.0,32.0,66.0,74.0,75.0,11.0,7.0,13.0,14.0,6.0,CB,74,79
2140,Marc Cardona,7500000,25000,Right,SUB,3,3,24,Medium/Medium,17.0,76.0,73.0,60.0,74.0,27.0,61.0,10.0,10.0,10.0,10.0,10.0,10.0,57,77,70,68,67,75,60,52,51,76,77,75,71,73.0,62.0,75.0,62.0,63.0,65.0,67.0,50.0,24.0,75.0,58.0,56.0,66.0,17.0,12.0,8.0,13.0,11.0,6.0,8.0,ST,74,79
2141,N. Radonjić,7500000,30000,Right,SUB,4,3,24,High/Low,7.0,82.0,71.0,71.0,75.0,30.0,60.0,10.0,10.0,10.0,10.0,10.0,10.0,72,69,49,73,75,76,68,54,68,73,83,81,79,73.0,62.0,76.0,45.0,67.0,64.0,73.0,43.0,22.0,70.0,73.0,57.0,74.0,30.0,23.0,7.0,9.0,14.0,13.0,6.0,"LW, RW",74,79
2142,R. Sánchez,7500000,28000,Right,RCM,3,3,24,Medium/Medium,20.0,69.0,66.0,70.0,72.0,67.0,75.0,10.0,10.0,10.0,10.0,10.0,10.0,59,58,40,76,51,69,71,65,74,78,70,69,69,73.0,78.0,78.0,63.0,88.0,70.0,76.0,74.0,69.0,65.0,68.0,65.0,67.0,74.0,64.0,5.0,13.0,10.0,14.0,7.0,"CM, CDM",74,79
2143,L. Kalvach,7000000,500,Right,CDM,3,2,24,Medium/Medium,23.0,71.0,63.0,71.0,74.0,71.0,74.0,10.0,10.0,10.0,10.0,10.0,10.0,64,60,67,74,57,74,67,67,73,74,70,71,71,74.0,71.0,66.0,73.0,76.0,74.0,70.0,72.0,72.0,61.0,74.0,61.0,73.0,72.0,71.0,5.0,5.0,14.0,6.0,11.0,"CDM, CM",74,79
2144,J. Butland,5000000,19000,Right,SUB,4,1,27,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,74.0,68.0,66.0,76.0,56.0,76.0,11,16,12,40,12,21,12,14,30,36,58,55,55,73.0,50.0,50.0,76.0,40.0,79.0,13.0,40.0,27.0,16.0,40.0,42.0,62.0,13.0,11.0,74.0,68.0,66.0,76.0,76.0,GK,74,78
2145,N. Chalobah,6500000,15000,Right,RDM,3,3,25,Medium/Medium,14.0,62.0,61.0,69.0,73.0,72.0,70.0,10.0,10.0,10.0,10.0,10.0,10.0,58,55,71,76,53,74,51,38,75,76,60,64,66,70.0,65.0,75.0,69.0,63.0,73.0,67.0,73.0,72.0,60.0,74.0,49.0,68.0,75.0,73.0,12.0,9.0,15.0,8.0,8.0,"CDM, CM",74,78
2146,M. Kempf,6500000,19000,Left,LCB,4,2,25,Medium/Medium,4.0,67.0,38.0,54.0,59.0,75.0,77.0,10.0,10.0,10.0,10.0,10.0,10.0,41,31,78,62,30,55,36,39,64,63,65,69,64,69.0,60.0,52.0,91.0,65.0,81.0,38.0,76.0,77.0,33.0,52.0,52.0,64.0,74.0,72.0,14.0,14.0,11.0,7.0,11.0,CB,74,78
2147,K. Linetty,7000000,33000,Right,LCM,3,3,25,High/High,77.0,67.0,63.0,71.0,75.0,72.0,69.0,10.0,10.0,10.0,10.0,10.0,10.0,60,64,56,78,38,74,62,36,74,76,72,62,73,74.0,79.0,70.0,78.0,76.0,61.0,64.0,79.0,76.0,68.0,76.0,50.0,70.0,74.0,70.0,13.0,8.0,11.0,14.0,6.0,CM,74,78
2148,J. Swift,7000000,14000,Right,CAM,3,4,25,Medium/Medium,10.0,63.0,68.0,75.0,76.0,60.0,61.0,10.0,10.0,10.0,10.0,10.0,10.0,68,67,54,77,69,75,72,73,77,76,66,61,81,70.0,72.0,71.0,50.0,71.0,57.0,69.0,59.0,63.0,67.0,79.0,62.0,70.0,63.0,58.0,14.0,7.0,10.0,7.0,9.0,"CM, CDM, CAM",74,78
2149,M. Grimes,6500000,20000,Left,LCM,5,3,24,Medium/Medium,8.0,60.0,57.0,76.0,72.0,66.0,66.0,10.0,10.0,10.0,10.0,10.0,10.0,73,52,39,80,49,69,73,71,75,74,58,62,77,74.0,76.0,66.0,64.0,88.0,56.0,61.0,65.0,73.0,51.0,74.0,60.0,65.0,74.0,68.0,16.0,15.0,6.0,7.0,15.0,"CDM, CM",74,78
2150,A. Gunn,5500000,26000,Right,SUB,3,1,24,Medium/Medium,28.0,30.0,30.0,30.0,30.0,30.0,30.0,76.0,72.0,70.0,78.0,49.0,72.0,14,15,14,32,19,20,20,15,41,27,48,49,40,67.0,42.0,53.0,64.0,31.0,66.0,17.0,28.0,22.0,14.0,51.0,25.0,49.0,16.0,14.0,76.0,72.0,70.0,72.0,78.0,GK,74,78
